max_superdroplets,time_s,metric,n_members,estimate,95ci_low,95ci_high,95ci_half_width,accuracy_margin,precision_margin,accuracy_pass,precision_pass
16384,600.0,ensemble_mean_l1_bins_1000,20,0.039194413886987266,0.04744166012500607,0.06730948770782354,0.009933913791408733,0.05,0.01,False,True
16384,600.0,golovin_relative_error_radius_moment_0_m3,20,0.005807589340793224,0.002686235954175751,0.008928942727410696,0.0031213533866174727,0.05,0.025,True,True
16384,600.0,golovin_relative_error_radius_moment_6_um6_m3,20,-0.014882637925491016,-0.025487802547679343,-0.004277473303302691,0.010605164622188325,0.1,0.05,True,True
16384,1200.0,ensemble_mean_l1_bins_250,20,0.024032274266049796,0.025425521020104223,0.03824427243548916,0.006409375707692469,0.05,0.01,True,True
16384,1200.0,ensemble_mean_l1_bins_500,20,0.029247055874196144,0.03403003438418168,0.048857644730942645,0.007413805173380483,0.05,0.01,True,True
16384,1200.0,ensemble_mean_l1_bins_1000,20,0.040872760647099014,0.049055702530074595,0.06830769831158051,0.009625997890752958,0.05,0.01,False,True
16384,1200.0,golovin_relative_error_radius_moment_0_m3,20,0.007406037888348871,0.003447414773361037,0.011364661003336704,0.003958623114987833,0.05,0.025,True,True
16384,1200.0,golovin_relative_error_radius_moment_6_um6_m3,20,-0.016528273058739308,-0.035057499619770414,0.002000953502291798,0.018529226561031106,0.1,0.05,True,True
16384,1800.0,ensemble_mean_l1_bins_250,20,0.024029395003572363,0.026183640547921005,0.03978393215427974,0.006800145803179369,0.05,0.01,True,True
16384,1800.0,ensemble_mean_l1_bins_500,20,0.03183683925693359,0.03677796031030737,0.05206588814525723,0.0076439639174749295,0.05,0.01,False,True
16384,1800.0,ensemble_mean_l1_bins_1000,20,0.042061255714433664,0.05052616303864437,0.06970663223832017,0.009590234599837901,0.05,0.01,False,True
16384,1800.0,golovin_relative_error_radius_moment_0_m3,20,0.007033308676788985,0.001289424899924405,0.012777192453653566,0.0057438837768645805,0.05,0.025,True,True
16384,1800.0,golovin_relative_error_radius_moment_6_um6_m3,20,-0.027581142200253955,-0.05076714225432957,-0.0043951421461783345,0.023186000054075617,0.1,0.05,True,True
16384,2400.0,ensemble_mean_l1_bins_250,20,0.027029622650930618,0.027968737130018465,0.04372121096269016,0.007876236916335847,0.05,0.01,True,True
16384,2400.0,ensemble_mean_l1_bins_500,20,0.032961617088847914,0.03736206804820346,0.05445218439111656,0.008545058171456552,0.05,0.01,False,True
16384,2400.0,ensemble_mean_l1_bins_1000,20,0.0439905681464016,0.05275091721502075,0.07320024890790644,0.010224665846442844,0.05,0.01,False,False
16384,2400.0,golovin_relative_error_radius_moment_0_m3,20,0.008207202668992154,0.002778622337896465,0.013635783000087841,0.005428580331095688,0.05,0.025,True,True
16384,2400.0,golovin_relative_error_radius_moment_6_um6_m3,20,-0.034833284521226394,-0.06256131156946909,-0.007105257472983698,0.027728027048242697,0.1,0.05,True,True
16384,3000.0,ensemble_mean_l1_bins_250,20,0.03212343426346608,0.03159282821329431,0.05143026656104367,0.009918719173874681,0.05,0.01,False,True
16384,3000.0,ensemble_mean_l1_bins_500,20,0.040919470143668306,0.046017198636048244,0.06507632335638619,0.009529562360168973,0.05,0.01,False,True
16384,3000.0,ensemble_mean_l1_bins_1000,20,0.05647764656612431,0.06448249169925062,0.08821161342686878,0.011864560863809083,0.05,0.01,False,False
16384,3000.0,golovin_relative_error_radius_moment_0_m3,20,0.008838420121310947,0.003307110586843541,0.014369729655778353,0.005531309534467406,0.05,0.025,True,True
16384,3000.0,golovin_relative_error_radius_moment_6_um6_m3,20,-0.03496011248512641,-0.07024614175652377,0.0003259167862709536,0.03528602927139736,0.1,0.05,True,True
16384,3600.0,ensemble_mean_l1_bins_250,20,0.03966748457180109,0.04013571287164992,0.060737498594947974,0.010300892861649025,0.05,0.01,False,False
16384,3600.0,ensemble_mean_l1_bins_500,20,0.04995606959250691,0.055773290052160904,0.0781495543353511,0.0111881321415951,0.05,0.01,False,False
