ensemble_size,max_superdroplets,time_s,metric,full50_point_estimate,projected_95ci_low,projected_95ci_high,projected_95ci_half_width,accuracy_margin,precision_margin,accuracy_pass,precision_pass
16,8192,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.002520720798826119,-0.03788212024668991,0.04292356184434215,0.04040284104551603,0.05,0.05,True,True
16,8192,2400.0,ensemble_mean_l1_bins_500,0.026740003816950773,0.04697480144765357,0.06931321921781924,0.011169208885082837,0.05,0.01,False,False
16,8192,2400.0,golovin_relative_error_radius_moment_0_m3,0.0024996036528556064,-0.009604284603129686,0.014603491908840898,0.012103888255985292,0.05,0.025,True,True
16,8192,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.007195716438528568,-0.05659913241103988,0.04220769953398275,0.049403415972511314,0.05,0.05,False,True
16,8192,3000.0,ensemble_mean_l1_bins_500,0.03351883914454653,0.056341493491662564,0.08385242842023578,0.01375546746428661,0.05,0.01,False,False
16,8192,3000.0,golovin_relative_error_radius_moment_0_m3,0.0017585583220657952,-0.009930455739000608,0.013447572383132197,0.011689014061066403,0.05,0.025,True,True
16,8192,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005873826365185673,-0.06284909745826393,0.05110144472789259,0.05697527109307826,0.05,0.05,False,False
16,8192,3600.0,ensemble_mean_l1_bins_500,0.039312524095608634,0.06529836702299016,0.09548226058494931,0.015091946780979575,0.05,0.01,False,False
16,8192,3600.0,golovin_relative_error_radius_moment_0_m3,0.0016955785385529333,-0.010056589840072447,0.013447746917178312,0.01175216837862538,0.05,0.025,True,True
16,8192,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0012606521758226296,-0.07342193940696229,0.07090063505531702,0.07216128723113965,0.05,0.05,False,False
16,16384,600.0,ensemble_mean_l1_bins_500,0.019379979350067016,0.03038213941335037,0.045550271268382694,0.007584065927516162,0.05,0.01,True,True
16,16384,600.0,golovin_relative_error_radius_moment_0_m3,0.00037794263538314164,-0.004796403365822057,0.005552288636588341,0.005174346001205199,0.05,0.025,True,True
16,16384,600.0,golovin_relative_error_radius_moment_6_um6_m3,0.005964292731297449,-0.012305596732605017,0.024234182195199915,0.018269889463902466,0.05,0.05,True,True
16,16384,1200.0,ensemble_mean_l1_bins_500,0.017546599035850787,0.03078899898984898,0.045568542944130194,0.007389771977140608,0.05,0.01,True,True
16,16384,1200.0,golovin_relative_error_radius_moment_0_m3,0.0022320481533526747,-0.003865047396898925,0.008329143703604274,0.0060970955502516,0.05,0.025,True,True
16,16384,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.005692892556690909,-0.01996006973947745,0.03134585485285927,0.02565296229616836,0.05,0.05,True,True
16,16384,1800.0,ensemble_mean_l1_bins_500,0.022013968177416438,0.0334123381425099,0.04766318358334828,0.007125422720419189,0.05,0.01,True,True
16,16384,1800.0,golovin_relative_error_radius_moment_0_m3,0.0019587864732232485,-0.005445945404223974,0.009363518350670471,0.007404731877447223,0.05,0.025,True,True
16,16384,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.0038690813443692696,-0.025975345345889026,0.03371350803462757,0.029844426690258295,0.05,0.05,True,True
16,16384,2400.0,ensemble_mean_l1_bins_500,0.022078315638778833,0.034782158900658715,0.050204581624548314,0.0077112113619448,0.05,0.01,False,True
16,16384,2400.0,golovin_relative_error_radius_moment_0_m3,0.000847867742774433,-0.006642776967321388,0.008338512452870254,0.007490644710095822,0.05,0.025,True,True
16,16384,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0030222544460707644,-0.027628148112316904,0.033672657004458435,0.03065040255838767,0.05,0.05,True,True
16,16384,3000.0,ensemble_mean_l1_bins_500,0.020691557790981998,0.038073587306532784,0.05635298471407907,0.009139698703773142,0.05,0.01,False,True
16,16384,3000.0,golovin_relative_error_radius_moment_0_m3,0.0008395878822076642,-0.006702703150070809,0.008381878914486137,0.007542291032278473,0.05,0.025,True,True
16,16384,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.000616958296412442,-0.035140316095157755,0.03637423268798264,0.0357572743915702,0.05,0.05,True,True
16,16384,3600.0,ensemble_mean_l1_bins_500,0.026110003987584715,0.04555782336268279,0.06607559266019587,0.010258884648756541,0.05,0.01,False,False
16,16384,3600.0,golovin_relative_error_radius_moment_0_m3,0.0005965955247842669,-0.007111286850890653,0.008304477900459186,0.007707882375674919,0.05,0.025,True,True
16,16384,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.010791706576155033,-0.06178888544857822,0.040205472296268155,0.050997178872423186,0.05,0.05,False,False
16,32768,600.0,ensemble_mean_l1_bins_500,0.013218842589344163,0.02128591994757369,0.03171709982927999,0.00521558994085315,0.05,0.01,True,True
16,32768,600.0,golovin_relative_error_radius_moment_0_m3,0.00045808868100110755,-0.003327749584474801,0.004243926946477016,0.0037858382654759083,0.05,0.025,True,True
16,32768,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005772223105147582,-0.0170329544988582,0.005488508288563035,0.011260731393710617,0.05,0.05,True,True
16,32768,1200.0,ensemble_mean_l1_bins_500,0.011693342007497245,0.02099874502925891,0.03105843415820796,0.005029844564474525,0.05,0.01,True,True
16,32768,1200.0,golovin_relative_error_radius_moment_0_m3,-0.001825080703057691,-0.006675626470947666,0.0030254650648322843,0.004850545767889975,0.05,0.025,True,True
16,32768,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0036116210874701095,-0.02132103852753722,0.014097796352597,0.01770941744006711,0.05,0.05,True,True
16,32768,1800.0,ensemble_mean_l1_bins_500,0.01480490131184602,0.02383455609688899,0.03408637400111745,0.00512590895211423,0.05,0.01,True,True
16,32768,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0015014591002203593,-0.007227144470300128,0.00422422626985941,0.005725685370079769,0.05,0.025,True,True
16,32768,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0032488349207540445,-0.024054721332910367,0.017557051491402277,0.020805886412156322,0.05,0.05,True,True
16,32768,2400.0,ensemble_mean_l1_bins_500,0.014568015141345463,0.0238804134045415,0.03454656592167162,0.005333076258565061,0.05,0.01,True,True
16,32768,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0016374082399054023,-0.0073804482238771,0.004105631744066297,0.0057430399839716985,0.05,0.025,True,True
16,32768,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006537717623629231,-0.03172768593608024,0.01865225068882178,0.02518996831245101,0.05,0.05,True,True
16,32768,3000.0,ensemble_mean_l1_bins_500,0.018555620797277118,0.028773094774985318,0.041818254913945,0.006522580069479842,0.05,0.01,True,True
16,32768,3000.0,golovin_relative_error_radius_moment_0_m3,-0.0012798833704180468,-0.0073281881206503805,0.004768421379814287,0.006048304750232334,0.05,0.025,True,True
16,32768,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006426922864794866,-0.036721569882732896,0.023867724153143168,0.030294647017938034,0.05,0.05,True,True
16,32768,3600.0,ensemble_mean_l1_bins_500,0.02076102542264232,0.032986432883325284,0.04837688460095837,0.007695225858816542,0.05,0.01,True,True
16,32768,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0014888721227954772,-0.007530052782164706,0.004552308536573751,0.006041180659369229,0.05,0.025,True,True
16,32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.00459707846641946,-0.03818504299167898,0.02899088605884006,0.03358796452525952,0.05,0.05,True,True
16,65536,600.0,ensemble_mean_l1_bins_500,0.00909078102393861,0.015147265602796896,0.022531416268733933,0.0036920753329685186,0.05,0.01,True,True
16,65536,600.0,golovin_relative_error_radius_moment_0_m3,-0.0016519387371730177,-0.004467829977453813,0.0011639525031077777,0.0028158912402807953,0.05,0.025,True,True
16,65536,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0004641251514571865,-0.0075919534744298,0.006663703171515428,0.007127828322972614,0.05,0.05,True,True
16,65536,1200.0,ensemble_mean_l1_bins_500,0.00837675577936683,0.015021602645673066,0.02258149627236853,0.0037799468133477322,0.05,0.01,True,True
16,65536,1200.0,golovin_relative_error_radius_moment_0_m3,-0.0016097633741761009,-0.0053583412179514685,0.0021388144695992668,0.0037485778437753676,0.05,0.025,True,True
16,65536,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.0022174451236811987,-0.00822290711259334,0.012657797359955739,0.01044035223627454,0.05,0.05,True,True
16,65536,1800.0,ensemble_mean_l1_bins_500,0.012594205345963902,0.01792383691003367,0.02496186601304915,0.0035190145515077414,0.05,0.01,True,True
16,65536,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0009898224808383648,-0.004946727746702462,0.0029670827850257317,0.0039569052658640965,0.05,0.025,True,True
16,65536,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.0008604419474523773,-0.012282670789057894,0.014003554683962648,0.013143112736510271,0.05,0.05,True,True
16,65536,2400.0,ensemble_mean_l1_bins_500,0.011646583470514739,0.01769678598125515,0.025337297534506035,0.0038202557766254426,0.05,0.01,True,True
16,65536,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0008305316606794521,-0.005069319672213411,0.003408256350854507,0.004238788011533959,0.05,0.025,True,True
16,65536,2400.0,golovin_relative_error_radius_moment_6_um6_m3,7.216073364134657e-05,-0.014910231742261495,0.01505455320954419,0.014982392475902842,0.05,0.05,True,True
16,65536,3000.0,ensemble_mean_l1_bins_500,0.012785202341637394,0.020032849531314276,0.028807387621923756,0.00438726904530474,0.05,0.01,True,True
16,65536,3000.0,golovin_relative_error_radius_moment_0_m3,-0.0008029099853118438,-0.005078457680704534,0.0034726377100808468,0.004275547695392691,0.05,0.025,True,True
16,65536,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0004979647066375392,-0.017141845358993248,0.016145915945718167,0.016643880652355707,0.05,0.05,True,True
16,65536,3600.0,ensemble_mean_l1_bins_500,0.015466763187749595,0.023736778403620578,0.03461887628339867,0.005441048939889047,0.05,0.01,True,True
16,65536,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0008704410874114155,-0.005115911706024073,0.0033750295312012426,0.004245470618612658,0.05,0.025,True,True
16,65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.0012455291954745528,-0.018513791770415743,0.021004850161364847,0.019759320965890295,0.05,0.05,True,True
16,131072,600.0,ensemble_mean_l1_bins_500,0.006816382309932616,0.010565062499330442,0.015744067453564863,0.002589502477117211,0.05,0.01,True,True
16,131072,600.0,golovin_relative_error_radius_moment_0_m3,0.0006052336680441628,-0.0012660900518882009,0.0024765573879765267,0.0018713237199323638,0.05,0.025,True,True
16,131072,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.00011604099260753342,-0.005632775174609549,0.0054006931893944825,0.005516734182002016,0.05,0.05,True,True
16,131072,1200.0,ensemble_mean_l1_bins_500,0.006564741177222185,0.010939089460331636,0.016149643512585313,0.002605277026126838,0.05,0.01,True,True
16,131072,1200.0,golovin_relative_error_radius_moment_0_m3,0.0007789568773160682,-0.0017467938057339231,0.0033047075603660596,0.0025257506830499914,0.05,0.025,True,True
16,131072,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0017153960015222646,-0.009654975890493618,0.006224183887449089,0.007939579888971354,0.05,0.05,True,True
16,131072,1800.0,ensemble_mean_l1_bins_500,0.009618165762084845,0.012883192542739536,0.017745525539908016,0.00243116649858424,0.05,0.01,True,True
16,131072,1800.0,golovin_relative_error_radius_moment_0_m3,0.0008050336768581179,-0.002203999439765928,0.0038140667934821637,0.003009033116624046,0.05,0.025,True,True
16,131072,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.00157885718543767,-0.00985192087648852,0.006694206505613181,0.00827306369105085,0.05,0.05,True,True
16,131072,2400.0,ensemble_mean_l1_bins_500,0.00873132876674437,0.01292690842812813,0.018262569875731764,0.0026678307238018175,0.05,0.01,True,True
16,131072,2400.0,golovin_relative_error_radius_moment_0_m3,0.0004234394233098682,-0.002627253153660487,0.0034741320002802238,0.0030506925769703554,0.05,0.025,True,True
16,131072,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0015573650173529652,-0.012975570849125463,0.009860840814419534,0.011418205831772499,0.05,0.05,True,True
16,131072,3000.0,ensemble_mean_l1_bins_500,0.008760124137509744,0.013878257300930182,0.020646305425589855,0.003384024062329837,0.05,0.01,True,True
16,131072,3000.0,golovin_relative_error_radius_moment_0_m3,0.000175391054478653,-0.0029315084706951853,0.003282290579652491,0.0031068995251738382,0.05,0.025,True,True
16,131072,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0038464325065448637,-0.01601772222146431,0.008324857208374581,0.012171289714919445,0.05,0.05,True,True
16,131072,3600.0,ensemble_mean_l1_bins_500,0.009862473543788159,0.01655577461413528,0.024219069723662077,0.003831647554763399,0.05,0.01,True,True
16,131072,3600.0,golovin_relative_error_radius_moment_0_m3,-2.481413089155282e-05,-0.0032282281811708393,0.0031785999193877333,0.0032034140502792863,0.05,0.025,True,True
16,131072,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.008842042494688104,-0.022898973445581013,0.005214888456204804,0.014056930950892908,0.05,0.05,True,True
16,262144,600.0,ensemble_mean_l1_bins_500,0.004319370590495033,0.007280666730507962,0.011033855518990183,0.0018765943942411103,0.05,0.01,True,True
16,262144,600.0,golovin_relative_error_radius_moment_0_m3,0.00044141079296787565,-0.0007332605317888638,0.0016160821177246152,0.0011746713247567395,0.05,0.025,True,True
16,262144,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0010025487924447507,-0.004795360391752994,0.0027902628068634926,0.0037928115993082433,0.05,0.05,True,True
16,262144,1200.0,ensemble_mean_l1_bins_500,0.005718311755226475,0.008375737414919987,0.011761524988528775,0.0016928937868043942,0.05,0.01,True,True
16,262144,1200.0,golovin_relative_error_radius_moment_0_m3,0.0008655361193212841,-0.0005882357935883961,0.0023193080322309644,0.0014537719129096801,0.05,0.025,True,True
16,262144,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0017231875733849256,-0.007725664102955773,0.004279288956185922,0.006002476529570848,0.05,0.05,True,True
16,262144,1800.0,ensemble_mean_l1_bins_500,0.008346062196641867,0.010671137205290913,0.013869266349467824,0.0015990645720884555,0.05,0.01,True,True
16,262144,1800.0,golovin_relative_error_radius_moment_0_m3,0.0005903381375694017,-0.0010820920271636188,0.002262768302302422,0.0016724301647330203,0.05,0.025,True,True
16,262144,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0029577261681544287,-0.010036395646501214,0.004120943310192357,0.007078669478346785,0.05,0.05,True,True
16,262144,2400.0,ensemble_mean_l1_bins_500,0.0069957080522865854,0.00952203175276329,0.013357714187025766,0.0019178412171312383,0.05,0.01,True,True
16,262144,2400.0,golovin_relative_error_radius_moment_0_m3,0.00042386346319562174,-0.0013765658969985663,0.00222429282338981,0.0018004293601941882,0.05,0.025,True,True
16,262144,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.003017006921072001,-0.011786284053611035,0.005752270211467033,0.008769277132539034,0.05,0.05,True,True
16,262144,3000.0,ensemble_mean_l1_bins_500,0.005982558918652724,0.009801841895325574,0.014362500186339956,0.0022803291455071907,0.05,0.01,True,True
16,262144,3000.0,golovin_relative_error_radius_moment_0_m3,0.0005564358615145526,-0.0012476444634131408,0.0023605161864422458,0.0018040803249276933,0.05,0.025,True,True
16,262144,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.002220928158559663,-0.011723845744400897,0.007281989427281572,0.009502917585841235,0.05,0.05,True,True
16,262144,3600.0,ensemble_mean_l1_bins_500,0.00813698012203576,0.012086914923722252,0.01776942488662581,0.002841254981451779,0.05,0.01,True,True
16,262144,3600.0,golovin_relative_error_radius_moment_0_m3,0.0004888765638266035,-0.0013095114632604241,0.002287264590913631,0.0017983880270870277,0.05,0.025,True,True
16,262144,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0038640811273555698,-0.01591717473747487,0.008189012482763727,0.012053093610119298,0.05,0.05,True,True
16,524288,600.0,ensemble_mean_l1_bins_500,0.00358385490178119,0.005484522953280653,0.008120708117489727,0.0013180925821045372,0.05,0.01,True,True
16,524288,600.0,golovin_relative_error_radius_moment_0_m3,3.999432368511968e-05,-0.0008750134774909884,0.0009550021248612278,0.0009150078011761081,0.05,0.025,True,True
16,524288,600.0,golovin_relative_error_radius_moment_6_um6_m3,0.0004702100130912168,-0.002037726497551424,0.0029781465237338576,0.0025079365106426407,0.05,0.05,True,True
16,524288,1200.0,ensemble_mean_l1_bins_500,0.003984433100023063,0.0060332009113731894,0.008583559140574567,0.0012751791146006887,0.05,0.01,True,True
16,524288,1200.0,golovin_relative_error_radius_moment_0_m3,0.00038074098134573744,-0.0006800859372414953,0.00144156789993297,0.0010608269185872327,0.05,0.025,True,True
16,524288,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.0007939355862038777,-0.0032423850554730484,0.004830256227880804,0.004036320641676926,0.05,0.05,True,True
16,524288,1800.0,ensemble_mean_l1_bins_500,0.008281366245938653,0.009252783265223455,0.011667832909411213,0.0012075248220938788,0.05,0.01,True,True
16,524288,1800.0,golovin_relative_error_radius_moment_0_m3,0.0002066278634311991,-0.0010060021126984627,0.001419257839560861,0.001212629976129662,0.05,0.025,True,True
16,524288,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.0005245558489984514,-0.0036815096701891576,0.004730621368186061,0.004206065519187609,0.05,0.05,True,True
16,524288,2400.0,ensemble_mean_l1_bins_500,0.006335834177691896,0.007716685826240039,0.009969349607356938,0.0011263318905584494,0.05,0.01,True,True
16,524288,2400.0,golovin_relative_error_radius_moment_0_m3,2.0271607780946166e-05,-0.0012159195289927222,0.0012564627445546144,0.0012361911367736683,0.05,0.025,True,True
16,524288,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0007273013634128867,-0.004467938191847914,0.005922540918673688,0.005195239555260801,0.05,0.05,True,True
16,524288,3000.0,ensemble_mean_l1_bins_500,0.004466015373302313,0.007052665526931422,0.010264297536526383,0.0016058160047974805,0.05,0.01,True,True
16,524288,3000.0,golovin_relative_error_radius_moment_0_m3,-0.00017132826640348098,-0.0014415188775204694,0.0010988623447135075,0.0012701906111169884,0.05,0.025,True,True
16,524288,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.0016164816435876306,-0.004787583049711077,0.008020546336886338,0.006404064693298708,0.05,0.05,True,True
16,524288,3600.0,ensemble_mean_l1_bins_500,0.004866637495225118,0.008232024397903515,0.012028643630074479,0.001898309616085482,0.05,0.01,True,True
16,524288,3600.0,golovin_relative_error_radius_moment_0_m3,-0.00028009476941332823,-0.0015867892039725892,0.0010265996651459327,0.001306694434559261,0.05,0.025,True,True
16,524288,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.001493264518364108,-0.00676601935020377,0.009752548386931986,0.008259283868567878,0.05,0.05,True,True
16,1048576,600.0,ensemble_mean_l1_bins_500,0.002505769896301097,0.003808225628616264,0.005680831585421783,0.0009363029784027596,0.05,0.01,True,True
16,1048576,600.0,golovin_relative_error_radius_moment_0_m3,0.00012314413854009888,-0.0005465461232089994,0.000792834400289197,0.0006696902617490982,0.05,0.025,True,True
16,1048576,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0007626179723369342,-0.0022965830359560095,0.000771347091282141,0.0015339650636190753,0.05,0.05,True,True
16,1048576,1200.0,ensemble_mean_l1_bins_500,0.003000003789286756,0.00435103202779531,0.006209877702775276,0.0009294228374899832,0.05,0.01,True,True
16,1048576,1200.0,golovin_relative_error_radius_moment_0_m3,-7.915168011758177e-05,-0.0010136438796139386,0.000855340519378775,0.0009344921994963568,0.05,0.025,True,True
16,1048576,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0006613275178552569,-0.0031578107112447797,0.0018351556755342657,0.0024964831933895226,0.05,0.05,True,True
16,1048576,1800.0,ensemble_mean_l1_bins_500,0.007225403906011205,0.008036324531288504,0.00958660669568438,0.0007751410821979377,0.05,0.01,True,True
16,1048576,1800.0,golovin_relative_error_radius_moment_0_m3,-0.00023573538153832675,-0.0011837328473747832,0.0007122620842981299,0.0009479974658364566,0.05,0.025,True,True
16,1048576,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0013692406575480077,-0.004298937280004167,0.0015604559649081517,0.0029296966224561594,0.05,0.05,True,True
16,1048576,2400.0,ensemble_mean_l1_bins_500,0.005539615796534861,0.006361722825994144,0.00785579695626686,0.0007470370651363584,0.05,0.01,True,True
16,1048576,2400.0,golovin_relative_error_radius_moment_0_m3,-0.00026850803718851733,-0.0013251910016259085,0.0007881749272488739,0.0010566829644373913,0.05,0.025,True,True
16,1048576,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0014071267516164432,-0.004816400723816644,0.002002147220583757,0.0034092739722002005,0.05,0.05,True,True
16,1048576,3000.0,ensemble_mean_l1_bins_500,0.003651822414936733,0.005306817587517958,0.007565745390980113,0.0011294639017310776,0.05,0.01,True,True
16,1048576,3000.0,golovin_relative_error_radius_moment_0_m3,-0.00037295913029482096,-0.0014022357621481488,0.000656317501558507,0.0010292766318533279,0.05,0.025,True,True
16,1048576,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0008560498633415125,-0.005176411053024485,0.00346431132634146,0.0043203611896829724,0.05,0.05,True,True
16,1048576,3600.0,ensemble_mean_l1_bins_500,0.0037671582121491963,0.0058572662915430266,0.008559844691586995,0.001351289200021984,0.05,0.01,True,True
16,1048576,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0004730536520262607,-0.0014817000504262863,0.000535592746373765,0.0010086463984000256,0.05,0.025,True,True
16,1048576,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0009451410101819491,-0.006580343734984195,0.004690061714620297,0.005635202724802246,0.05,0.05,True,True
17,4096,600.0,ensemble_mean_l1_bins_500,0.0345025546569354,0.0574251950284933,0.08520949146495857,0.013892148218232633,0.05,0.01,False,False
17,4096,600.0,golovin_relative_error_radius_moment_0_m3,0.002792208647597505,-0.009157372408080042,0.014741789703275054,0.011949581055677548,0.05,0.025,True,True
17,4096,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.009909526332619687,-0.03639672313260223,0.016577670467362852,0.02648719679998254,0.05,0.05,True,True
17,4096,1200.0,ensemble_mean_l1_bins_500,0.03920027665210171,0.06045755497781387,0.08862692150533974,0.014084683263762936,0.05,0.01,False,False
17,4096,1200.0,golovin_relative_error_radius_moment_0_m3,0.0008259028811242875,-0.01166797709213673,0.013319782854385306,0.012493879973261018,0.05,0.025,True,True
17,4096,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0012935930614379988,-0.045460282174139506,0.042873096051263514,0.04416668911270151,0.05,0.05,True,True
17,4096,1800.0,ensemble_mean_l1_bins_500,0.03735573768346087,0.06159927847471108,0.08894298511433633,0.013671853319812625,0.05,0.01,False,False
17,4096,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0019209507776079882,-0.016002537889383227,0.01216063633416725,0.014081587111775238,0.05,0.025,True,True
17,4096,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0032116335628440294,-0.055667548329261914,0.04924428120357386,0.05245591476641789,0.05,0.05,False,False
17,4096,2400.0,ensemble_mean_l1_bins_500,0.040861668925335486,0.06664810620267664,0.0962388101755293,0.014795351986426328,0.05,0.01,False,False
17,4096,2400.0,golovin_relative_error_radius_moment_0_m3,0.0009113492354838625,-0.014220917071004358,0.016043615541972082,0.01513226630648822,0.05,0.025,True,True
17,4096,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006056051761185301,-0.06386813670555648,0.051756033183185876,0.05781208494437118,0.05,0.05,False,False
17,4096,3000.0,ensemble_mean_l1_bins_500,0.04968980533522473,0.07687309031126055,0.11175069704511621,0.01743880336692783,0.05,0.01,False,False
17,4096,3000.0,golovin_relative_error_radius_moment_0_m3,0.0017505601434570429,-0.01363829680306349,0.017139417089977575,0.015388856946520531,0.05,0.025,True,True
17,4096,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.0033845823704054335,-0.07447880632211519,0.08124797106292607,0.07786338869252063,0.05,0.05,False,False
17,4096,3600.0,ensemble_mean_l1_bins_500,0.054550185676872184,0.08983097132709246,0.1303105153579196,0.02023977201541357,0.05,0.01,False,False
17,4096,3600.0,golovin_relative_error_radius_moment_0_m3,0.0018136588009873588,-0.013756369856520638,0.017383687458495355,0.015570028657507996,0.05,0.025,True,True
17,4096,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.012661218297954292,-0.09630307114062168,0.07098063454471311,0.0836418528426674,0.05,0.05,False,False
17,8192,600.0,ensemble_mean_l1_bins_500,0.023856110977279375,0.040487371779035414,0.060772539339778525,0.010142583780371556,0.05,0.01,False,False
17,8192,600.0,golovin_relative_error_radius_moment_0_m3,-0.00012581133933178945,-0.007881063670036248,0.007629440991372669,0.007755252330704458,0.05,0.025,True,True
17,8192,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0005181479890643614,-0.022591864247193998,0.021555568269065274,0.022073716258129636,0.05,0.05,True,True
17,8192,1200.0,ensemble_mean_l1_bins_500,0.02887095324483043,0.04327134955303639,0.06333882049404924,0.010033735470506424,0.05,0.01,False,False
17,8192,1200.0,golovin_relative_error_radius_moment_0_m3,-0.00032039420523492177,-0.010543638280014868,0.009902849869545026,0.010223244074779947,0.05,0.025,True,True
17,8192,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.00820325643041058,-0.02177157967008129,0.03817809253090245,0.02997483610049187,0.05,0.05,True,True
17,8192,1800.0,ensemble_mean_l1_bins_500,0.026816414537271398,0.04441236745579018,0.0641528668387081,0.009870249691458964,0.05,0.01,False,True
17,8192,1800.0,golovin_relative_error_radius_moment_0_m3,0.0007651592826954179,-0.009654710789630018,0.011185029355020856,0.010419870072325437,0.05,0.025,True,True
17,8192,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.002520720798826119,-0.03646349830666834,0.04150493990432058,0.03898421910549446,0.05,0.05,True,True
17,8192,2400.0,ensemble_mean_l1_bins_500,0.026740003816950773,0.04595197040716052,0.06747893409814326,0.01076348184549137,0.05,0.01,False,False
17,8192,2400.0,golovin_relative_error_radius_moment_0_m3,0.0024996036528556064,-0.009179293662018235,0.014178500967729447,0.011678897314873841,0.05,0.025,True,True
17,8192,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.007195716438528568,-0.05486448286667585,0.04047304998961872,0.04766876642814728,0.05,0.05,False,True
17,8192,3000.0,ensemble_mean_l1_bins_500,0.03351883914454653,0.05533523839621911,0.08141155109451838,0.013038156349149635,0.05,0.01,False,False
17,8192,3000.0,golovin_relative_error_radius_moment_0_m3,0.0017585583220657952,-0.009520031833771554,0.013037148477903143,0.011278590155837348,0.05,0.025,True,True
17,8192,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005873826365185673,-0.06084858542693766,0.04910093269656632,0.05497475906175199,0.05,0.05,False,False
17,8192,3600.0,ensemble_mean_l1_bins_500,0.039312524095608634,0.06383302106265397,0.09331692577646876,0.014741952356907395,0.05,0.01,False,False
17,8192,3600.0,golovin_relative_error_radius_moment_0_m3,0.0016955785385529333,-0.009643948464532447,0.013035105541638312,0.01133952700308538,0.05,0.025,True,True
17,8192,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0012606521758226296,-0.07088821695979655,0.06836691260815128,0.06962756478397392,0.05,0.05,False,False
17,16384,600.0,ensemble_mean_l1_bins_500,0.019379979350067016,0.029876342508974238,0.04446611864750619,0.007294888069265978,0.05,0.01,True,True
17,16384,600.0,golovin_relative_error_radius_moment_0_m3,0.00037794263538314164,-0.004614722063898185,0.005370607334664469,0.004992664699281327,0.05,0.025,True,True
