max_superdroplets,time_s,metric,ensemble_size,sampling_method,random_subset_draws,full_ensemble_size,full_ensemble_estimate,subset_median,subset_95pct_low,subset_95pct_high,subset_95pct_half_width
65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,40,random_subsets_without_replacement_from_complete_pool,2000,100,-0.003122383453588584,-0.002946674183464544,-0.013621452736787217,0.007532302870294619,0.010576877803540918
65536,3600.0,ensemble_mean_l1_bins_500,60,random_subsets_without_replacement_from_complete_pool,2000,100,0.00982531963428725,0.012583117900803381,0.011319725800148492,0.013899208324871008,0.0012897412623612582
65536,3600.0,golovin_relative_error_radius_moment_0_m3,60,random_subsets_without_replacement_from_complete_pool,2000,100,-0.0012849210847544535,-0.0012705701432838574,-0.0025385768080104032,-2.9873792664276404e-05,0.0012543515076730634
65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,60,random_subsets_without_replacement_from_complete_pool,2000,100,-0.003122383453588584,-0.002978741471041167,-0.010080167829404274,0.0034161409431027064,0.00674815438625349
65536,3600.0,ensemble_mean_l1_bins_500,80,random_subsets_without_replacement_from_complete_pool,2000,100,0.00982531963428725,0.010909729260018642,0.010041841952982583,0.011802106309296163,0.0008801321781567902
65536,3600.0,golovin_relative_error_radius_moment_0_m3,80,random_subsets_without_replacement_from_complete_pool,2000,100,-0.0012849210847544535,-0.001271602821869053,-0.002040780279562594,-0.0005337375327487244,0.0007535213734069348
65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,80,random_subsets_without_replacement_from_complete_pool,2000,100,-0.003122383453588584,-0.0031454649967780864,-0.0073459725053225886,0.0008736552696025298,0.0041098138874625595
65536,3600.0,ensemble_mean_l1_bins_500,100,random_subsets_without_replacement_from_complete_pool,1,100,0.00982531963428725,0.00982531963428725,0.00982531963428725,0.00982531963428725,0.0
65536,3600.0,golovin_relative_error_radius_moment_0_m3,100,random_subsets_without_replacement_from_complete_pool,1,100,-0.0012849210847544535,-0.0012849210847544535,-0.0012849210847544535,-0.0012849210847544535,0.0
65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,100,random_subsets_without_replacement_from_complete_pool,1,100,-0.003122383453588584,-0.003122383453588584,-0.003122383453588584,-0.003122383453588584,0.0
131072,3600.0,ensemble_mean_l1_bins_500,5,random_subsets_without_replacement_from_complete_pool,2000,100,0.007039327068442216,0.030833650691846737,0.02680329395129691,0.035273333393327194,0.004235019721015141
131072,3600.0,golovin_relative_error_radius_moment_0_m3,5,random_subsets_without_replacement_from_complete_pool,2000,100,-0.0009300800241298302,-0.0009001756491634149,-0.00611638674976944,0.004059684463119954,0.005088035606444697
131072,3600.0,golovin_relative_error_radius_moment_6_um6_m3,5,random_subsets_without_replacement_from_complete_pool,2000,100,0.0013178598396983631,0.0012346006223640793,-0.024050915956687,0.02717982000593162,0.02561536798130931
131072,3600.0,ensemble_mean_l1_bins_500,10,random_subsets_without_replacement_from_complete_pool,2000,100,0.007039327068442216,0.021807334912591472,0.018879272348553612,0.02513950821981741,0.0031301179356318983
131072,3600.0,golovin_relative_error_radius_moment_0_m3,10,random_subsets_without_replacement_from_complete_pool,2000,100,-0.0009300800241298302,-0.0009031598714215772,-0.0046320431434513,0.0024408235653637454,0.0035364333544075227
131072,3600.0,golovin_relative_error_radius_moment_6_um6_m3,10,random_subsets_without_replacement_from_complete_pool,2000,100,0.0013178598396983631,0.001345413983310939,-0.015542406812848046,0.01875481638880808,0.017148611600828062
131072,3600.0,ensemble_mean_l1_bins_500,20,random_subsets_without_replacement_from_complete_pool,2000,100,0.007039327068442216,0.015500635092227027,0.013514649119854692,0.017695647786228917,0.0020904993331871125
131072,3600.0,golovin_relative_error_radius_moment_0_m3,20,random_subsets_without_replacement_from_complete_pool,2000,100,-0.0009300800241298302,-0.0009780064806816425,-0.003250502973985461,0.0012916404616333621,0.0022710717178094117
131072,3600.0,golovin_relative_error_radius_moment_6_um6_m3,20,random_subsets_without_replacement_from_complete_pool,2000,100,0.0013178598396983631,0.0013175875485824775,-0.009938743905896691,0.012901734430674399,0.011420239168285544
131072,3600.0,ensemble_mean_l1_bins_500,40,random_subsets_without_replacement_from_complete_pool,2000,100,0.007039327068442216,0.010963972243125907,0.009677394477278181,0.012502428016448415,0.001412516769585117
131072,3600.0,golovin_relative_error_radius_moment_0_m3,40,random_subsets_without_replacement_from_complete_pool,2000,100,-0.0009300800241298302,-0.0009009082313568186,-0.0023023776989813255,0.0005582372109167021,0.0014303074549490138
131072,3600.0,golovin_relative_error_radius_moment_6_um6_m3,40,random_subsets_without_replacement_from_complete_pool,2000,100,0.0013178598396983631,0.0013085709703053352,-0.0058515461838515625,0.008329351658266001,0.007090448921058782
131072,3600.0,ensemble_mean_l1_bins_500,60,random_subsets_without_replacement_from_complete_pool,2000,100,0.007039327068442216,0.009035415872586234,0.008053409447337576,0.010133846563711742,0.0010402185581870832
131072,3600.0,golovin_relative_error_radius_moment_0_m3,60,random_subsets_without_replacement_from_complete_pool,2000,100,-0.0009300800241298302,-0.0009174197381811531,-0.0018525835699285632,5.1079137397406966e-05,0.0009518313536629851
131072,3600.0,golovin_relative_error_radius_moment_6_um6_m3,60,random_subsets_without_replacement_from_complete_pool,2000,100,0.0013178598396983631,0.001447253056339523,-0.003281825715465689,0.005846612744530322,0.0045642192299980055
