ensemble_size,log_radius_bins,lower_max_superdroplets,upper_max_superdroplets,time_s,metric,lower_estimate,upper_estimate,absolute_change,one_sided_95_upper_bound,minimum_worthwhile_improvement,diminishing_returns_pass
80,500,16384,32768,2400.0,golovin_relative_error_radius_moment_0_m3,0.0010813505479903799,0.0010873111184731513,5.960570482771432e-06,0.0038892270508012923,0.01,True
80,500,16384,32768,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.003045721554381277,-0.000980492347139783,0.00402621390152106,0.01615923156541375,0.01,False
80,500,16384,32768,3000.0,ensemble_mean_l1,0.020719731736884836,0.013338337308167069,0.007381394428717767,0.013342678733256891,0.01,False
80,500,16384,32768,3000.0,golovin_relative_error_radius_moment_0_m3,0.0011047504013067338,0.0007439475761341297,0.0003608028251726041,0.003933223675418949,0.01,True
80,500,16384,32768,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.0016583611455679146,-0.003908999611298945,0.0055673607568668595,0.02043655906024689,0.01,False
80,500,16384,32768,3600.0,ensemble_mean_l1,0.021956238210383075,0.015401656184357649,0.006554582026025426,0.014060528111650164,0.01,False
80,500,16384,32768,3600.0,golovin_relative_error_radius_moment_0_m3,0.0009260262634648339,0.000592270674812713,0.0003337555886521209,0.0040113431788092796,0.01,True
80,500,16384,32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.010303264313007912,-0.00559325354935942,0.015896517862367333,0.03464171233008122,0.01,False
80,500,32768,65536,600.0,ensemble_mean_l1,0.010128357663277916,0.006454271558132132,0.0036740861051457845,0.0067848384802456805,0.01,True
80,500,32768,65536,600.0,golovin_relative_error_radius_moment_0_m3,0.0014699674349003503,-0.0005293401247998292,0.0019993075597001795,0.0036064661752297535,0.01,True
80,500,32768,65536,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0006820055715212895,-0.0029134331538023723,0.002231427582281083,0.006742569488343299,0.01,True
80,500,32768,65536,1200.0,ensemble_mean_l1,0.010779519362130788,0.007578152414909739,0.0032013669472210496,0.006557671524811144,0.01,True
80,500,32768,65536,1200.0,golovin_relative_error_radius_moment_0_m3,0.0005769341536542557,-0.0001474540357575202,0.0007243881894117759,0.0028154365392225747,0.01,True
80,500,32768,65536,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.00035676289099039057,-0.0034023822993637875,0.003759145190354178,0.009975891536784453,0.01,True
80,500,32768,65536,1800.0,ensemble_mean_l1,0.01209544340367446,0.01066980942340354,0.001425633980270919,0.005457134144575808,0.01,True
80,500,32768,65536,1800.0,golovin_relative_error_radius_moment_0_m3,0.0011185569629749107,-0.0007306855920555424,0.001849242555030453,0.004096145638153626,0.01,True
80,500,32768,65536,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.0014826278605643826,-0.0036182566849304472,0.00510088454549483,0.013366406860629232,0.01,False
80,500,32768,65536,2400.0,ensemble_mean_l1,0.011768730510380188,0.00962733027527705,0.0021414002351031382,0.006163275261073164,0.01,True
80,500,32768,65536,2400.0,golovin_relative_error_radius_moment_0_m3,0.0010873111184731513,-0.0009883480637174035,0.002075659182190555,0.004471234215034949,0.01,True
80,500,32768,65536,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.000980492347139783,-0.005243534786473693,0.004263042439333909,0.013809007104560055,0.01,False
80,500,32768,65536,3000.0,ensemble_mean_l1,0.013338337308167069,0.009123707843057603,0.004214629465109466,0.008565391516483327,0.01,True
80,500,32768,65536,3000.0,golovin_relative_error_radius_moment_0_m3,0.0007439475761341297,-0.001115074388202096,0.0018590219643362257,0.004255671327275519,0.01,True
80,500,32768,65536,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.003908999611298945,-0.004802201611894269,0.0008932020005953233,0.013777432843329244,0.01,False
80,500,32768,65536,3600.0,ensemble_mean_l1,0.015401656184357649,0.010445352261212277,0.004956303923145371,0.010070050347328155,0.01,False
80,500,32768,65536,3600.0,golovin_relative_error_radius_moment_0_m3,0.000592270674812713,-0.0013930295977548648,0.0019853002725675776,0.004371460387049702,0.01,True
80,500,32768,65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.00559325354935942,-0.005388367181719593,0.00020488636763982705,0.016935739293868806,0.01,False
80,500,65536,131072,600.0,ensemble_mean_l1,0.006454271558132132,0.004668191660158407,0.0017860798979737252,0.004471344668112523,0.01,True
80,500,65536,131072,600.0,golovin_relative_error_radius_moment_0_m3,-0.0005293401247998292,-0.00019225215018226494,0.0003370879746175643,0.0013952827729791033,0.01,True
80,500,65536,131072,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0029134331538023723,-0.0006851764275954797,0.002228256726206893,0.005453778583789658,0.01,True
80,500,65536,131072,1200.0,ensemble_mean_l1,0.007578152414909739,0.005277126291022572,0.0023010261238871664,0.004708646927381488,0.01,True
80,500,65536,131072,1200.0,golovin_relative_error_radius_moment_0_m3,-0.0001474540357575202,-0.000658806446627258,0.0005113524108697378,0.0019572160464423503,0.01,True
80,500,65536,131072,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0034023822993637875,-0.0001079295090158694,0.003294452790347918,0.007981055938149031,0.01,True
80,500,65536,131072,1800.0,ensemble_mean_l1,0.01066980942340354,0.009476962713521867,0.0011928467098816734,0.0034710946907279285,0.01,True
80,500,65536,131072,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0007306855920555424,-0.000956986963131351,0.00022630137107580858,0.0018928238268928466,0.01,True
80,500,65536,131072,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0036182566849304472,-0.0009651329443954026,0.0026531237405350446,0.007811161074325984,0.01,True
80,500,65536,131072,2400.0,ensemble_mean_l1,0.00962733027527705,0.007775755049900672,0.0018515752253763776,0.004419148976576329,0.01,True
80,500,65536,131072,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0009883480637174035,-0.0011306514510927997,0.00014230338737539617,0.0019840199748530295,0.01,True
80,500,65536,131072,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005243534786473693,-0.0006516842844744866,0.004591850501999206,0.011046069718539997,0.01,False
80,500,65536,131072,3000.0,ensemble_mean_l1,0.009123707843057603,0.006626132802522743,0.0024975750405348595,0.005452840779023505,0.01,True
80,500,65536,131072,3000.0,golovin_relative_error_radius_moment_0_m3,-0.001115074388202096,-0.001148201699313478,3.3127311111381865e-05,0.002053918867335987,0.01,True
80,500,65536,131072,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.004802201611894269,0.0009291513767899301,0.005731352988684199,0.013536693761484673,0.01,False
80,500,65536,131072,3600.0,ensemble_mean_l1,0.010445352261212277,0.008101521031838872,0.002343831229373405,0.006362929463693411,0.01,True
80,500,65536,131072,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0013930295977548648,-0.0011919073519351467,0.00020112224581971807,0.0021436388399092964,0.01,True
80,500,65536,131072,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005388367181719593,0.0023312185688093997,0.007719585750528992,0.017045540545986212,0.01,False
100,500,16384,32768,600.0,ensemble_mean_l1,0.012978005772051575,0.009294376486825308,0.003683629285226267,0.008028810274250424,0.01,True
100,500,16384,32768,600.0,golovin_relative_error_radius_moment_0_m3,-0.0007968204323567285,0.0008866646248207821,0.0016834850571775107,0.0037550913366793635,0.01,True
100,500,16384,32768,600.0,golovin_relative_error_radius_moment_6_um6_m3,0.0062275302372416285,-0.0005666328514415253,0.0067941630886831535,0.012162343139238925,0.01,False
100,500,16384,32768,1200.0,ensemble_mean_l1,0.012409113380922578,0.00892131888779304,0.003487794493129538,0.00801748924618016,0.01,True
100,500,16384,32768,1200.0,golovin_relative_error_radius_moment_0_m3,7.617933693271351e-07,9.303736626780523e-05,9.22755728984781e-05,0.003025350938426513,0.01,True
100,500,16384,32768,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.00449356784004098,0.0003563960070663441,0.004137171832974636,0.01167533104734156,0.01,False
100,500,16384,32768,1800.0,ensemble_mean_l1,0.017018045603016944,0.011259961927033418,0.005758083675983527,0.009464804558026665,0.01,True
100,500,16384,32768,1800.0,golovin_relative_error_radius_moment_0_m3,0.0005079218349481351,0.0006170149180966,0.00010909308314846489,0.003406876697811457,0.01,True
100,500,16384,32768,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.002132683605922602,-0.0009994198878655015,0.003132103493788103,0.012604406139947994,0.01,False
100,500,16384,32768,2400.0,ensemble_mean_l1,0.015674728003110327,0.010739886022101542,0.004934841981008785,0.00913337270773006,0.01,True
100,500,16384,32768,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0007673189508647094,0.0005632371777972544,0.0013305561286619638,0.004274329709905324,0.01,True
100,500,16384,32768,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0036349686273946936,-0.0029943350709373882,0.006629303698332082,0.01712059724765774,0.01,False
100,500,16384,32768,3000.0,ensemble_mean_l1,0.018262908252486405,0.012472006807493243,0.0057909014449931615,0.011385396975610043,0.01,False
100,500,16384,32768,3000.0,golovin_relative_error_radius_moment_0_m3,-0.0006312053664861328,0.00023911018612389977,0.0008703155526100326,0.003907767251125662,0.01,True
100,500,16384,32768,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.0003669763494485867,-0.006778250298888222,0.007145226648336809,0.019938833224391998,0.01,False
100,500,16384,32768,3600.0,ensemble_mean_l1,0.019371566829203414,0.014248486720068669,0.005123080109134745,0.011974216771911694,0.01,False
100,500,16384,32768,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0007455878494025003,0.0001377764401125481,0.0008833642895150484,0.003922902849840912,0.01,True
100,500,16384,32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.008875670145944843,-0.007841639495511848,0.016717309641456693,0.0330457276095767,0.01,False
100,500,32768,65536,600.0,ensemble_mean_l1,0.009294376486825308,0.006019151139927062,0.003275225346898246,0.0062914516300227805,0.01,True
100,500,32768,65536,600.0,golovin_relative_error_radius_moment_0_m3,0.0008866646248207821,-0.0003102140745708781,0.0011968786993916602,0.0026568180782668743,0.01,True
100,500,32768,65536,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0005666328514415253,-0.0021359445070887016,0.0015693116556471762,0.005606531711187683,0.01,True
100,500,32768,65536,1200.0,ensemble_mean_l1,0.00892131888779304,0.007204346161711551,0.001716972726081489,0.005119770356235085,0.01,True
100,500,32768,65536,1200.0,golovin_relative_error_radius_moment_0_m3,9.303736626780523e-05,-0.00016829472168030768,0.0002613320879481129,0.0022364222495880677,0.01,True
100,500,32768,65536,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.0003563960070663441,-0.002541858617251641,0.002898254624317985,0.008399291243108776,0.01,True
100,500,32768,65536,1800.0,ensemble_mean_l1,0.011259961927033418,0.01022979846994103,0.0010301634570923871,0.004319883095312984,0.01,True
100,500,32768,65536,1800.0,golovin_relative_error_radius_moment_0_m3,0.0006170149180966,-0.0006974590383142853,0.0013144739564108854,0.003403244748634103,0.01,True
100,500,32768,65536,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0009994198878655015,-0.0029212121998885374,0.001921792312023036,0.009186500858396287,0.01,True
100,500,32768,65536,2400.0,ensemble_mean_l1,0.010739886022101542,0.008654185558312521,0.0020857004637890204,0.0055997653012494035,0.01,True
100,500,32768,65536,2400.0,golovin_relative_error_radius_moment_0_m3,0.0005632371777972544,-0.000812743383218264,0.0013759805610155185,0.0035524100402660958,0.01,True
100,500,32768,65536,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0029943350709373882,-0.003803361689265714,0.0008090266183283256,0.009916961171110543,0.01,True
100,500,32768,65536,3000.0,ensemble_mean_l1,0.012472006807493243,0.007762083981354202,0.004709922826139041,0.008386275801390846,0.01,True
100,500,32768,65536,3000.0,golovin_relative_error_radius_moment_0_m3,0.00023911018612389977,-0.001040449142966453,0.0012795593290903528,0.003466946697309402,0.01,True
100,500,32768,65536,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006778250298888222,-0.004435763002215522,0.0023424872966727,0.0126818867227642,0.01,False
100,500,32768,65536,3600.0,ensemble_mean_l1,0.014248486720068669,0.00982531963428725,0.004423167085781419,0.008742336523629643,0.01,True
100,500,32768,65536,3600.0,golovin_relative_error_radius_moment_0_m3,0.0001377764401125481,-0.0012849210847544535,0.0014226975248670015,0.0036185013282927355,0.01,True
100,500,32768,65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.007841639495511848,-0.003122383453588584,0.004719256041923263,0.01752044591363594,0.01,False
100,500,65536,131072,600.0,ensemble_mean_l1,0.006019151139927062,0.0039187725903963725,0.002100378549530689,0.004099417667241847,0.01,True
100,500,65536,131072,600.0,golovin_relative_error_radius_moment_0_m3,-0.0003102140745708781,8.155013580061543e-05,0.00039176421037149357,0.0013527581636356926,0.01,True
100,500,65536,131072,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0021359445070887016,-0.0010348741722900124,0.0011010703347986892,0.004048177505770712,0.01,True
100,500,65536,131072,1200.0,ensemble_mean_l1,0.007204346161711551,0.004617315337386137,0.002587030824325414,0.004375265338417918,0.01,True
100,500,65536,131072,1200.0,golovin_relative_error_radius_moment_0_m3,-0.00016829472168030768,-0.00023901142748986693,7.071670580955925e-05,0.0015757016117664848,0.01,True
100,500,65536,131072,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.002541858617251641,-0.0007234679170306646,0.0018183907002209763,0.0059079102233088425,0.01,True
100,500,65536,131072,1800.0,ensemble_mean_l1,0.01022979846994103,0.008875301948060499,0.001354496521880532,0.003436318967925339,0.01,True
100,500,65536,131072,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0006974590383142853,-0.0005763945398533843,0.00012106449846090107,0.0016888419162494233,0.01,True
100,500,65536,131072,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0029212121998885374,-0.0008139471980024315,0.002107265001886106,0.006785656081808026,0.01,True
100,500,65536,131072,2400.0,ensemble_mean_l1,0.008654185558312521,0.0072672269222525685,0.0013869586360599527,0.0037179387829612406,0.01,True
100,500,65536,131072,2400.0,golovin_relative_error_radius_moment_0_m3,-0.000812743383218264,-0.0007640001765475423,4.8743206670721624e-05,0.001783888735689765,0.01,True
100,500,65536,131072,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.003803361689265714,-0.00193406438873027,0.0018692973005354438,0.007926557366041512,0.01,True
100,500,65536,131072,3000.0,ensemble_mean_l1,0.007762083981354202,0.0057781926502808705,0.0019838913310733317,0.004750858155369127,0.01,True
100,500,65536,131072,3000.0,golovin_relative_error_radius_moment_0_m3,-0.001040449142966453,-0.000832578099265201,0.00020787104370125202,0.0018818568086920366,0.01,True
100,500,65536,131072,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.004435763002215522,-3.328367781741615e-05,0.0044024793243981055,0.011269308298082715,0.01,False
100,500,65536,131072,3600.0,ensemble_mean_l1,0.00982531963428725,0.007039327068442216,0.002785992565845034,0.00581133466509346,0.01,True
100,500,65536,131072,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0012849210847544535,-0.0009300800241298302,0.0003548410606246233,0.002015915698077712,0.01,True
100,500,65536,131072,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.003122383453588584,0.0013178598396983631,0.004440243293286947,0.012925083322206949,0.01,False
100,250,16384,32768,600.0,ensemble_mean_l1,0.010178960887758135,0.006395005988089864,0.0037839548996682713,0.0069389054270366625,0.01,True
100,250,16384,32768,600.0,golovin_relative_error_radius_moment_0_m3,-0.0007968204323567285,0.0008866646248207821,0.0016834850571775107,0.0037608509762279297,0.01,True
100,250,16384,32768,600.0,golovin_relative_error_radius_moment_6_um6_m3,0.0062275302372416285,-0.0005666328514415253,0.0067941630886831535,0.012023550842233947,0.01,False
100,250,16384,32768,1200.0,ensemble_mean_l1,0.008074248980933129,0.006463667892661943,0.0016105810882711862,0.00592567350047541,0.01,True
100,250,16384,32768,1200.0,golovin_relative_error_radius_moment_0_m3,7.617933693271351e-07,9.303736626780523e-05,9.22755728984781e-05,0.0030823081965531784,0.01,True
100,250,16384,32768,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.00449356784004098,0.0003563960070663441,0.004137171832974636,0.011728876550696505,0.01,False
100,250,16384,32768,1800.0,ensemble_mean_l1,0.012339466253088082,0.009852471054094408,0.0024869951989936745,0.006391428885063838,0.01,True
100,250,16384,32768,1800.0,golovin_relative_error_radius_moment_0_m3,0.0005079218349481351,0.0006170149180966,0.00010909308314846489,0.0033650404311447914,0.01,True
100,250,16384,32768,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.002132683605922602,-0.0009994198878655015,0.003132103493788103,0.012592455649630125,0.01,False
100,250,16384,32768,2400.0,ensemble_mean_l1,0.01154633103685412,0.008573792772161972,0.0029725382646921487,0.006767842550040517,0.01,True
100,250,16384,32768,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0007673189508647094,0.0005632371777972544,0.0013305561286619638,0.004288398709331648,0.01,True
100,250,16384,32768,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0036349686273946936,-0.0029943350709373882,0.006629303698332082,0.01690650226382551,0.01,False
100,250,16384,32768,3000.0,ensemble_mean_l1,0.014589141111480105,0.009391574512507998,0.005197566598972107,0.008962619058742382,0.01,True
100,250,16384,32768,3000.0,golovin_relative_error_radius_moment_0_m3,-0.0006312053664861328,0.00023911018612389977,0.0008703155526100326,0.0038978182379705564,0.01,True
100,250,16384,32768,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.0003669763494485867,-0.006778250298888222,0.007145226648336809,0.020422399734713177,0.01,False
100,250,16384,32768,3600.0,ensemble_mean_l1,0.012475619058955556,0.010316478269804667,0.002159140789150889,0.00892390731575764,0.01,True
100,250,16384,32768,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0007455878494025003,0.0001377764401125481,0.0008833642895150484,0.004014180881927202,0.01,True
100,250,16384,32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.008875670145944843,-0.007841639495511848,0.016717309641456693,0.03312375037057479,0.01,False
100,250,32768,65536,600.0,ensemble_mean_l1,0.006395005988089864,0.004477181713763213,0.001917824274326651,0.004536386778667232,0.01,True
100,250,32768,65536,600.0,golovin_relative_error_radius_moment_0_m3,0.0008866646248207821,-0.0003102140745708781,0.0011968786993916602,0.002691697039523655,0.01,True
100,250,32768,65536,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0005666328514415253,-0.0021359445070887016,0.0015693116556471762,0.005503202853421598,0.01,True
100,250,32768,65536,1200.0,ensemble_mean_l1,0.006463667892661943,0.004800685073889319,0.0016629828187726238,0.004250825767794556,0.01,True
100,250,32768,65536,1200.0,golovin_relative_error_radius_moment_0_m3,9.303736626780523e-05,-0.00016829472168030768,0.0002613320879481129,0.0022830873996208777,0.01,True
100,250,32768,65536,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.0003563960070663441,-0.002541858617251641,0.002898254624317985,0.00837497272215464,0.01,True
100,250,32768,65536,1800.0,ensemble_mean_l1,0.009852471054094408,0.009048257749313908,0.0008042133047804993,0.0034798750980723323,0.01,True
100,250,32768,65536,1800.0,golovin_relative_error_radius_moment_0_m3,0.0006170149180966,-0.0006974590383142853,0.0013144739564108854,0.003308388036170816,0.01,True
100,250,32768,65536,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0009994198878655015,-0.0029212121998885374,0.001921792312023036,0.00923410287015766,0.01,True
100,250,32768,65536,2400.0,ensemble_mean_l1,0.008573792772161972,0.006958871266868327,0.0016149215052936447,0.00446480726680708,0.01,True
100,250,32768,65536,2400.0,golovin_relative_error_radius_moment_0_m3,0.0005632371777972544,-0.000812743383218264,0.0013759805610155185,0.003530255325073767,0.01,True
100,250,32768,65536,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0029943350709373882,-0.003803361689265714,0.0008090266183283256,0.009950340338691448,0.01,True
100,250,32768,65536,3000.0,ensemble_mean_l1,0.009391574512507998,0.006280547219727198,0.0031110272927807993,0.0065252781654796125,0.01,True
100,250,32768,65536,3000.0,golovin_relative_error_radius_moment_0_m3,0.00023911018612389977,-0.001040449142966453,0.0012795593290903528,0.003435475633994253,0.01,True
100,250,32768,65536,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006778250298888222,-0.004435763002215522,0.0023424872966727,0.012747377978650205,0.01,False
100,250,32768,65536,3600.0,ensemble_mean_l1,0.010316478269804667,0.0078024597997503635,0.0025140184700543034,0.006403009441309326,0.01,True
100,250,32768,65536,3600.0,golovin_relative_error_radius_moment_0_m3,0.0001377764401125481,-0.0012849210847544535,0.0014226975248670015,0.003645054858697728,0.01,True
100,250,32768,65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.007841639495511848,-0.003122383453588584,0.004719256041923263,0.01793771993737698,0.01,False
100,250,65536,131072,600.0,ensemble_mean_l1,0.004477181713763213,0.003043569834375269,0.001433611879387944,0.0032291574759815344,0.01,True
100,250,65536,131072,600.0,golovin_relative_error_radius_moment_0_m3,-0.0003102140745708781,8.155013580061543e-05,0.00039176421037149357,0.0013609637562669225,0.01,True
100,250,65536,131072,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0021359445070887016,-0.0010348741722900124,0.0011010703347986892,0.0040723204339495845,0.01,True
100,250,65536,131072,1200.0,ensemble_mean_l1,0.004800685073889319,0.003789935799574038,0.001010749274315281,0.002946255898475122,0.01,True
100,250,65536,131072,1200.0,golovin_relative_error_radius_moment_0_m3,-0.00016829472168030768,-0.00023901142748986693,7.071670580955925e-05,0.0015514863137235323,0.01,True
100,250,65536,131072,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.002541858617251641,-0.0007234679170306646,0.0018183907002209763,0.0059583350916488295,0.01,True
100,250,65536,131072,1800.0,ensemble_mean_l1,0.009048257749313908,0.008311918079092392,0.0007363396702215162,0.0027243862378947105,0.01,True
100,250,65536,131072,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0006974590383142853,-0.0005763945398533843,0.00012106449846090107,0.0016780316243807673,0.01,True
100,250,65536,131072,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0029212121998885374,-0.0008139471980024315,0.002107265001886106,0.006949596310290167,0.01,True
100,250,65536,131072,2400.0,ensemble_mean_l1,0.006958871266868327,0.00638127843846207,0.0005775928284062568,0.00265125819117962,0.01,True
100,250,65536,131072,2400.0,golovin_relative_error_radius_moment_0_m3,-0.000812743383218264,-0.0007640001765475423,4.8743206670721624e-05,0.0017873477263053556,0.01,True
100,250,65536,131072,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.003803361689265714,-0.00193406438873027,0.0018692973005354438,0.00769222458356881,0.01,True
100,250,65536,131072,3000.0,ensemble_mean_l1,0.006280547219727198,0.00483449255267508,0.001446054667052118,0.0038453163210237684,0.01,True
100,250,65536,131072,3000.0,golovin_relative_error_radius_moment_0_m3,-0.001040449142966453,-0.000832578099265201,0.00020787104370125202,0.001883830565179249,0.01,True
100,250,65536,131072,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.004435763002215522,-3.328367781741615e-05,0.0044024793243981055,0.011222958385642879,0.01,False
100,250,65536,131072,3600.0,ensemble_mean_l1,0.0078024597997503635,0.005015827997604434,0.00278663180214593,0.005047482096226728,0.01,True
100,250,65536,131072,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0012849210847544535,-0.0009300800241298302,0.0003548410606246233,0.0019917251949090322,0.01,True
100,250,65536,131072,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.003122383453588584,0.0013178598396983631,0.004440243293286947,0.013053671734575709,0.01,False
100,1000,16384,32768,600.0,ensemble_mean_l1,0.019993487506310303,0.012805546194844778,0.007187941311465525,0.011601256276265183,0.01,False
100,1000,16384,32768,600.0,golovin_relative_error_radius_moment_0_m3,-0.0007968204323567285,0.0008866646248207821,0.0016834850571775107,0.0037320494684099973,0.01,True
100,1000,16384,32768,600.0,golovin_relative_error_radius_moment_6_um6_m3,0.0062275302372416285,-0.0005666328514415253,0.0067941630886831535,0.01215904120965717,0.01,False
100,1000,16384,32768,1200.0,ensemble_mean_l1,0.018668300536743704,0.01305751161368984,0.0056107889230538645,0.0106281325468656,0.01,False
100,1000,16384,32768,1200.0,golovin_relative_error_radius_moment_0_m3,7.617933693271351e-07,9.303736626780523e-05,9.22755728984781e-05,0.0030124514329490826,0.01,True
100,1000,16384,32768,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.00449356784004098,0.0003563960070663441,0.004137171832974636,0.011827583093240545,0.01,False
100,1000,16384,32768,1800.0,ensemble_mean_l1,0.02077385021582545,0.014509458163222152,0.006264392052603299,0.011623617711104732,0.01,False
100,1000,16384,32768,1800.0,golovin_relative_error_radius_moment_0_m3,0.0005079218349481351,0.0006170149180966,0.00010909308314846489,0.0033293679469911493,0.01,True
100,1000,16384,32768,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.002132683605922602,-0.0009994198878655015,0.003132103493788103,0.012771907148278716,0.01,False
100,1000,16384,32768,2400.0,ensemble_mean_l1,0.022191581376003744,0.013982637912420864,0.00820894346358288,0.012893921091719893,0.01,False
100,1000,16384,32768,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0007673189508647094,0.0005632371777972544,0.0013305561286619638,0.004323996391550009,0.01,True
100,1000,16384,32768,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0036349686273946936,-0.0029943350709373882,0.006629303698332082,0.016796974516880656,0.01,False
100,1000,16384,32768,3000.0,ensemble_mean_l1,0.025116242198040598,0.01664000119842502,0.008476240999615577,0.014634885130686288,0.01,False
100,1000,16384,32768,3000.0,golovin_relative_error_radius_moment_0_m3,-0.0006312053664861328,0.00023911018612389977,0.0008703155526100326,0.0038792325687563678,0.01,True
100,1000,16384,32768,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.0003669763494485867,-0.006778250298888222,0.007145226648336809,0.01996582051803133,0.01,False
100,1000,16384,32768,3600.0,ensemble_mean_l1,0.02839473192263087,0.021257433264991174,0.007137298657639696,0.015016793394297002,0.01,False
100,1000,16384,32768,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0007455878494025003,0.0001377764401125481,0.0008833642895150484,0.004059384921286601,0.01,True
100,1000,16384,32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.008875670145944843,-0.007841639495511848,0.016717309641456693,0.03330471108394055,0.01,False
100,1000,32768,65536,600.0,ensemble_mean_l1,0.012805546194844778,0.009341422826196938,0.003464123368647841,0.00746278287402861,0.01,True
100,1000,32768,65536,600.0,golovin_relative_error_radius_moment_0_m3,0.0008866646248207821,-0.0003102140745708781,0.0011968786993916602,0.0026723682208982906,0.01,True
100,1000,32768,65536,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0005666328514415253,-0.0021359445070887016,0.0015693116556471762,0.005463415883958822,0.01,True
100,1000,32768,65536,1200.0,ensemble_mean_l1,0.01305751161368984,0.00897386968836325,0.004083641925326589,0.007605441797931647,0.01,True
100,1000,32768,65536,1200.0,golovin_relative_error_radius_moment_0_m3,9.303736626780523e-05,-0.00016829472168030768,0.0002613320879481129,0.0022497072906284264,0.01,True
100,1000,32768,65536,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.0003563960070663441,-0.002541858617251641,0.002898254624317985,0.008399772026470756,0.01,True
100,1000,32768,65536,1800.0,ensemble_mean_l1,0.014509458163222152,0.012586328013362662,0.0019231301498594897,0.00595335881058277,0.01,True
100,1000,32768,65536,1800.0,golovin_relative_error_radius_moment_0_m3,0.0006170149180966,-0.0006974590383142853,0.0013144739564108854,0.0033432113313590023,0.01,True
