ensemble_size,log_radius_bins,max_superdroplets,time_s,metric,estimate,95ci_low,95ci_high,analytical_margin,analytical_validity_pass,maximum_absolute_liquid_mass_drift,conservation_pass,maximum_out_of_range_mass_fraction,range_coverage_pass
100,1000,131072,600.0,golovin_relative_error_radius_moment_0_m3,8.155013580061543e-05,-0.0006949127890250914,0.0008580130606263222,0.05,True,1.7845400712701576e-09,True,0.0,True
100,1000,131072,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0010348741722900124,-0.003113404476209426,0.001043656131629401,0.05,True,1.7845400712701576e-09,True,0.0,True
100,1000,131072,1200.0,ensemble_mean_l1,0.006659648081496524,0.008383131031851572,0.010404723852155252,0.05,True,1.7845400712701576e-09,True,0.0,True
100,1000,131072,1200.0,golovin_relative_error_radius_moment_0_m3,-0.00023901142748986693,-0.0012634457225968662,0.0007854228676171322,0.05,True,1.7845400712701576e-09,True,0.0,True
100,1000,131072,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0007234679170306646,-0.00379039900624723,0.0023434631721859006,0.05,True,1.7845400712701576e-09,True,0.0,True
100,1000,131072,1800.0,ensemble_mean_l1,0.00983024253792623,0.011029254814221337,0.01294493647215924,0.05,True,1.7845400712701576e-09,True,0.0,True
100,1000,131072,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0005763945398533843,-0.001669565139689781,0.0005167760599830125,0.05,True,1.7845400712701576e-09,True,0.0,True
100,1000,131072,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0008139471980024315,-0.004270630348219928,0.0026427359522150644,0.05,True,1.7845400712701576e-09,True,0.0,True
100,1000,131072,2400.0,ensemble_mean_l1,0.008736285284672851,0.010238216838622286,0.012325499340738027,0.05,True,1.7845400712701576e-09,True,0.0,True
100,1000,131072,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0007640001765475423,-0.001894635205352783,0.00036663485225769824,0.05,True,1.7845400712701576e-09,True,0.0,True
100,1000,131072,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.00193406438873027,-0.006062087866284016,0.002193959088823475,0.05,True,1.7845400712701576e-09,True,0.0,True
100,1000,131072,3000.0,ensemble_mean_l1,0.008209874189007848,0.010498781808335085,0.012856821688666224,0.05,True,1.7845400712701576e-09,True,0.0,True
100,1000,131072,3000.0,golovin_relative_error_radius_moment_0_m3,-0.000832578099265201,-0.0019868919191709895,0.00032173572064058754,0.05,True,1.7845400712701576e-09,True,0.0,True
100,1000,131072,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-3.328367781741615e-05,-0.004789252048050945,0.004722684692416113,0.05,True,1.7845400712701576e-09,True,0.0,True
100,1000,131072,3600.0,ensemble_mean_l1,0.009355947951651029,0.012188982160183376,0.015044386072857822,0.05,True,1.7845400712701576e-09,True,0.0,True
100,1000,131072,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0009300800241298302,-0.002111115437997788,0.0002509553897381277,0.05,True,1.7845400712701576e-09,True,0.0,True
100,1000,131072,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.0013178598396983631,-0.00448507555639259,0.007120795235789316,0.05,True,1.7845400712701576e-09,True,0.0,True
