run_label,kernel,matrix_stage,initialization_family,matrix_case_index,member_index,initialization_seed,collision_seed,max_superdroplets,collision_timestep_s,observation_timestep_s,end_time_s,tail_onset_status,tail_onset_lower_bound_s,tail_onset_upper_bound_s,tail_onset_first_recorded_crossing_s,onset_radius_threshold_um,onset_mass_fraction,maximum_absolute_liquid_mass_drift,large_drop_threshold_um,mass_weighted_radius_quantile
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m001,golovin,golovin_controlled_resolution_convergence_v1,controlled,61,1,not_applicable,17460662596774604091,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,9.99176474891783e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m002,golovin,golovin_controlled_resolution_convergence_v1,controlled,62,2,not_applicable,16478059734131072528,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,8.813727747636335e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m003,golovin,golovin_controlled_resolution_convergence_v1,controlled,63,3,not_applicable,13695393842560516459,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.0448568010801296e-08,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m004,golovin,golovin_controlled_resolution_convergence_v1,controlled,64,4,not_applicable,2974181116755008410,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,7.913233623924043e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m005,golovin,golovin_controlled_resolution_convergence_v1,controlled,65,5,not_applicable,8769369845630750229,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,9.462698846718354e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m006,golovin,golovin_controlled_resolution_convergence_v1,controlled,66,6,not_applicable,8970741373877314020,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.037699770556344e-08,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m007,golovin,golovin_controlled_resolution_convergence_v1,controlled,67,7,not_applicable,9902047671187200311,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.0925858662247379e-08,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m008,golovin,golovin_controlled_resolution_convergence_v1,controlled,68,8,not_applicable,16836648078431480783,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,6.910228389500617e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m009,golovin,golovin_controlled_resolution_convergence_v1,controlled,69,9,not_applicable,5541125111498364175,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.276168393182786e-08,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m010,golovin,golovin_controlled_resolution_convergence_v1,controlled,70,10,not_applicable,12034228950292362379,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.0187110266457466e-08,1000.0,0.99
