lower_max_superdroplets,upper_max_superdroplets,time_s,log_radius_bins,projected_members_each_resolution,estimate_held_fixed,projected_95ci_low,projected_95ci_high,projected_largest_absolute_interval_edge,equivalence_margin,projected_equivalence_pass,projection_method
65536,131072,2400.0,250,300,0.0005775928284062568,0.00015782958102360278,0.001961833406765365,0.001961833406765365,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,250,400,0.0005775928284062568,0.0002140671925978266,0.0017763803342145084,0.0017763803342145084,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,250,600,0.0005775928284062568,0.0002807753896890958,0.0015563987281575708,0.0015563987281575708,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,250,800,0.0005775928284062568,0.00032054138619096455,0.0014252636029649793,0.0014252636029649793,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,250,1000,0.0005775928284062568,0.0003476790290031558,0.0013357726181875379,0.0013357726181875379,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,250,1500,0.0005775928284062568,0.00038986899728552177,0.0011966440344911749,0.0011966440344911749,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,250,2000,0.0005775928284062568,0.0004150192217599605,0.0011137068991191918,0.0011137068991191918,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,250,2500,0.0005775928284062568,0.0004321825740828847,0.0010571078307295575,0.0010571078307295575,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,500,100,0.0013869586360599527,0.0007531157308948703,0.003967094588680099,0.003967094588680099,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,500,150,0.0013869586360599527,0.000869428071147366,0.003493630819703003,0.003493630819703003,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,500,200,0.0013869586360599527,0.0009387640196107411,0.0032113902645408707,0.0032113902645408707,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,500,300,0.0013869586360599527,0.001021009264138958,0.002876600822851025,0.002876600822851025,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,500,400,0.0013869586360599527,0.0010700371834774115,0.0026770266123700257,0.0026770266123700257,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,500,600,0.0013869586360599527,0.0011281933536036594,0.002440294727881478,0.002440294727881478,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,500,800,0.0013869586360599527,0.001162861327835347,0.0022991744503004117,0.0022991744503004117,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,500,1000,0.0013869586360599527,0.0011865199101539763,0.0022028692643767476,0.0022028692643767476,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,500,1500,0.0013869586360599527,0.0012233011016722134,0.0020531468744232084,0.0020531468744232084,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,500,2000,0.0013869586360599527,0.001245227053759445,0.001963894574184935,0.001963894574184935,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,500,2500,0.0013869586360599527,0.0012601900550269361,0.001902985826583982,0.001902985826583982,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,1000,100,0.002526524221147958,0.0019325067519432107,0.0055903482175279325,0.0055903482175279325,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,1000,150,0.002526524221147958,0.002041510988530941,0.005028126038756528,0.005028126038756528,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,1000,200,0.002526524221147958,0.00210649044053001,0.004692974945350306,0.004692974945350306,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,1000,300,0.002526524221147958,0.002183568075399257,0.004295423830207571,0.004295423830207571,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,1000,400,0.002526524221147958,0.0022295154865455843,0.004058436219337946,0.004058436219337946,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,1000,600,0.002526524221147958,0.0022840176048394495,0.003777325129952243,0.003777325129952243,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,1000,800,0.002526524221147958,0.002316507330838984,0.003609749583249132,0.003609749583249132,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,1000,1000,0.002526524221147958,0.002338679403886365,0.003495390438991978,0.003495390438991978,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,1000,1500,0.002526524221147958,0.002373149570108874,0.0033176001753939775,0.0033176001753939775,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,1000,2000,0.002526524221147958,0.002393697877051538,0.003211616093848027,0.003211616093848027,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,1000,2500,0.002526524221147958,0.0024077207273070084,0.003139289020423953,0.003139289020423953,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,250,100,0.001446054667052118,0.0002226551065101941,0.0042153282720397015,0.0042153282720397015,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,250,150,0.001446054667052118,0.00044715310876115464,0.003707157097177878,0.003707157097177878,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,250,200,0.001446054667052118,0.0005809805416922813,0.003404226812099755,0.003404226812099755,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,250,300,0.001446054667052118,0.0007397246014467685,0.003044895528351425,0.003044895528351425,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,250,400,0.001446054667052118,0.000834354886781156,0.0028306914695459097,0.0028306914695459097,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,250,600,0.001446054667052118,0.0009466038879066363,0.0025766058821149983,0.0025766058821149983,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,250,800,0.001446054667052118,0.0010135176043721997,0.002425140739575936,0.002425140739575936,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,250,1000,0.001446054667052118,0.0010591817570759642,0.002321775872646737,0.002321775872646737,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,250,1500,0.001446054667052118,0.0011301742588030283,0.0021610780372660304,0.0021610780372660304,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,250,2000,0.001446054667052118,0.0011724942089506069,0.002065283069956932,0.002065283069956932,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,250,2500,0.001446054667052118,0.0012013747549437332,0.0019999093880496348,0.0019999093880496348,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,500,100,0.0019838913310733317,0.0010265591548974612,0.005073961526507423,0.005073961526507423,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,500,150,0.0019838913310733317,0.001202232882413634,0.004506923080471938,0.004506923080471938,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,500,200,0.0019838913310733317,0.001306955257451299,0.004168900920607218,0.004168900920607218,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,500,300,0.0019838913310733317,0.0014311753414543026,0.0037679441902220435,0.0037679441902220435,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,500,400,0.0019838913310733317,0.0015052252429853964,0.0035289264287903773,0.0035289264287903773,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,500,600,0.0019838913310733317,0.0015930621067434829,0.0032454072057726347,0.0032454072057726347,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,500,800,0.0019838913310733317,0.0016454232942623155,0.0030763961258402747,0.0030763961258402747,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,500,1000,0.0019838913310733317,0.0016811563156651982,0.002961057325810668,0.002961057325810668,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,500,1500,0.0019838913310733317,0.0017367092260654883,0.002781744024775207,0.002781744024775207,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,500,2000,0.0019838913310733317,0.0017698253487756267,0.0026748520322970003,0.0026748520322970003,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,500,2500,0.0019838913310733317,0.0017924248958381575,0.0026019053701601498,0.0026019053701601498,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,1000,100,0.002885879218326854,0.0024357292936088865,0.0067646902181719495,0.0067646902181719495,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,1000,150,0.002885879218326854,0.00251833334388976,0.006052915137765229,0.006052915137765229,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,1000,200,0.002885879218326854,0.0025675751540081655,0.005628612779258293,0.005628612779258293,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,1000,300,0.002885879218326854,0.0026259850381152457,0.005125311793223101,0.005125311793223101,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,1000,400,0.002885879218326854,0.0026608042559678703,0.004825284718249402,0.004825284718249402,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,1000,600,0.002885879218326854,0.0027021062811083073,0.004469397178046041,0.004469397178046041,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,1000,800,0.002885879218326854,0.0027267271861675098,0.004257245998792574,0.004257245998792574,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,1000,1000,0.002885879218326854,0.0027435293132606433,0.004112466955609406,0.004112466955609406,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,1000,1500,0.002885879218326854,0.0027696510075449067,0.0038873839120259334,0.0038873839120259334,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,1000,2000,0.002885879218326854,0.0027852226351532754,0.00375320772507961,0.00375320772507961,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3000.0,1000,2500,0.002885879218326854,0.0027958492333832606,0.003661641418295873,0.003661641418295873,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,250,100,0.00278663180214593,0.0008585321217453256,0.005472073937167624,0.005472073937167624,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,250,150,0.00278663180214593,0.001212345005410995,0.004979286123670396,0.004979286123670396,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,250,200,0.00278663180214593,0.0014232594433310475,0.00468552614630385,0.00468552614630385,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,250,300,0.00278663180214593,0.0016734429326422096,0.004337072541693868,0.004337072541693868,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,250,400,0.00278663180214593,0.0018225819619456277,0.0041293528696567765,0.0041293528696567765,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,250,600,0.00278663180214593,0.0019994884037784627,0.0038829589629081626,0.0038829589629081626,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,250,800,0.00278663180214593,0.002104945622738489,0.00373607897422489,0.00373607897422489,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,250,1000,0.00278663180214593,0.0021769131475550675,0.003635843169271328,0.003635843169271328,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,250,1500,0.00278663180214593,0.0022887986053446376,0.003480009979888777,0.003480009979888777,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,250,2000,0.00278663180214593,0.002355495606868793,0.0033871149185009976,0.0033871149185009976,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,250,2500,0.00278663180214593,0.002401011866065809,0.0033237202291502687,0.0033237202291502687,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,500,100,0.002785992565845034,0.0016789182089287703,0.006228995103340736,0.006228995103340736,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,500,150,0.002785992565845034,0.0018820701385901437,0.00559719236583576,0.00559719236583576,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,500,200,0.002785992565845034,0.0020031727807918076,0.005220563007750735,0.005220563007750735,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,500,300,0.002785992565845034,0.0021468228878664974,0.004773811007688742,0.004773811007688742,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,500,400,0.002785992565845034,0.0022324553873869024,0.004507493834592886,0.004507493834592886,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,500,600,0.002785992565845034,0.0023340313522175887,0.004191592465840397,0.004191592465840397,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,500,800,0.002785992565845034,0.002394582673318421,0.004003277786797885,0.004003277786797885,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,500,1000,0.002785992565845034,0.0024359049151428764,0.0038747655666676044,0.0038747655666676044,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,500,1500,0.002785992565845034,0.0025001471960217026,0.003674971998423083,0.003674971998423083,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,500,2000,0.002785992565845034,0.002538443214023871,0.0035558713378995,0.0035558713378995,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,500,2500,0.002785992565845034,0.0025645776944617812,0.0034745930733441747,0.0034745930733441747,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,1000,100,0.0037428316541062816,0.0030031174400049726,0.008101772341577655,0.008101772341577655,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,1000,150,0.0037428316541062816,0.0031388575274289227,0.00730189182189341,0.00730189182189341,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,1000,200,0.0037428316541062816,0.003219774717175168,0.0068250681730072415,0.0068250681730072415,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,1000,300,0.0037428316541062816,0.0033157574534714985,0.006259467233399492,0.006259467233399492,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,1000,400,0.0037428316541062816,0.0033729745470556273,0.005922301997841968,0.005922301997841968,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,1000,600,0.0037428316541062816,0.003440844590767602,0.005522361737999845,0.005522361737999845,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,1000,800,0.0037428316541062816,0.003481303185640725,0.005283949913556761,0.005283949913556761,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,1000,1000,0.0037428316541062816,0.0035089134806901238,0.005121249729905254,0.005121249729905254,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,1000,1500,0.0037428316541062816,0.00355183826529513,0.004868305300085117,0.004868305300085117,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,1000,2000,0.0037428316541062816,0.0035774265274409454,0.0047175204228138475,0.0047175204228138475,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,3600.0,1000,2500,0.0037428316541062816,0.0035948888112860198,0.004614619791600556,0.004614619791600556,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
