run_label,kernel,matrix_stage,initialization_family,matrix_case_index,member_index,initialization_seed,collision_seed,max_superdroplets,collision_timestep_s,observation_timestep_s,end_time_s,tail_onset_status,tail_onset_lower_bound_s,tail_onset_upper_bound_s,tail_onset_first_recorded_crossing_s,onset_radius_threshold_um,onset_mass_fraction,maximum_absolute_liquid_mass_drift,large_drop_threshold_um,mass_weighted_radius_quantile
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m073,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,73,73,not_applicable,15318686798727221233,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.524670694725728e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m074,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,74,74,not_applicable,16320675089484441291,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,3.1921435494908224e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m075,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,75,75,not_applicable,15373324112192528115,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.7459260703844848e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m076,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,76,76,not_applicable,11405581018019737447,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.1871802147188646e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m077,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,77,77,not_applicable,11313057295343843690,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.2532108401307482e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m078,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,78,78,not_applicable,18093993135212706431,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.6444506867330233e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m079,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,79,79,not_applicable,555784549646163707,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.307600555084832e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m080,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,80,80,not_applicable,15268152206610910788,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.6834286187261682e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m081,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,81,81,not_applicable,2187614493238226841,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.3242929803046763e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m082,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,82,82,not_applicable,7626814126105980490,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.6515596385223716e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m083,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,83,83,not_applicable,10399409256278304454,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,3.1875038164486114e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m084,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,84,84,not_applicable,11561166096492502938,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.7249862366574007e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m085,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,85,85,not_applicable,1425300147235030559,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.1589128262888835e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m086,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,86,86,not_applicable,17079340138179076288,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.3080010125298145e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m087,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,87,87,not_applicable,13525305594028576569,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.1365857971744617e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m088,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,88,88,not_applicable,8208411469974158993,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.055446035598152e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m089,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,89,89,not_applicable,1879724847556394467,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,5.115212031725491e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m090,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,90,90,not_applicable,12099005108625655471,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.7666632601276433e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m091,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,91,91,not_applicable,8200683078766497401,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.204413540596306e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m092,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,92,92,not_applicable,5674404501530111233,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.3667623416656625e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m093,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,93,93,not_applicable,4391131558085101347,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.350112104920754e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m094,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,94,94,not_applicable,10730126545359165603,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.9413602664618566e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m095,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,95,95,not_applicable,15690392954537224407,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.7985940231900486e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m096,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,96,96,not_applicable,16899483883238502199,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,3.753250599203284e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m097,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,97,97,not_applicable,6872050309180221327,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.213924599203665e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m098,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,98,98,not_applicable,10499255955477440750,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.401857268630181e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N016384_dt0p1_m099,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,99,99,not_applicable,8992512008763673066,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.7239738525631765e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m000,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,100,0,not_applicable,13511684228980593232,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.617497691341896e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m001,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,101,1,not_applicable,1087350727672701663,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.5653469631615735e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m002,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,102,2,not_applicable,3261771254686336399,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.5270636977149366e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m003,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,103,3,not_applicable,534187306034655842,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,3.15842263454158e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m004,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,104,4,not_applicable,14581096088825864815,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.472702626514888e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m005,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,105,5,not_applicable,12444949620549981047,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.575163859930285e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m006,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,106,6,not_applicable,9069786217766662484,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,3.442459872715631e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m007,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,107,7,not_applicable,5539113922053664081,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.163039969360625e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m008,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,108,8,not_applicable,15802568409609973753,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.6955078169521585e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m009,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,109,9,not_applicable,8519879869256862520,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.064362791820429e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m010,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,110,10,not_applicable,2953167877143624221,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.9751724700256545e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m011,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,111,11,not_applicable,5673245174319423198,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.334120896563263e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m012,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,112,12,not_applicable,2304917047849105845,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.050105862849705e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m013,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,113,13,not_applicable,13150517495322306248,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.2989879172309315e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m014,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,114,14,not_applicable,10788262699505996564,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.0881880669065822e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m015,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,115,15,not_applicable,1270865294337881400,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.0135111356012203e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m016,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,116,16,not_applicable,11845202026258858111,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.0019534918702675e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m017,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,117,17,not_applicable,187489541574185421,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.1359374269280806e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m018,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,118,18,not_applicable,2009450147068961794,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.2993888187651237e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m019,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,119,19,not_applicable,1258098442420208938,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.8872625684451805e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m020,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,120,20,not_applicable,10636335054625672888,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.4269636583463807e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m021,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,121,21,not_applicable,7594167596218979260,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.2373483066218114e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m022,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,122,22,not_applicable,11959451141282848604,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.5816185028327823e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m023,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,123,23,not_applicable,423894639472246473,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.8266625989582508e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m024,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,124,24,not_applicable,5152096971153693352,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.9189889677306837e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m025,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,125,25,not_applicable,4263711271602527551,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.7523695827748043e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m026,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,126,26,not_applicable,16237253150511818844,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.753984291141819e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m027,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,127,27,not_applicable,4888835052212267937,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,3.3445188840630635e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m028,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,128,28,not_applicable,13335882922264282843,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.788801107238669e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m029,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,129,29,not_applicable,15478294311715292151,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.7922592299157714e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m030,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,130,30,not_applicable,13813027413971748416,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.9085507618754605e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m031,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,131,31,not_applicable,11417524680426935270,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.5596767211079055e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m032,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,132,32,not_applicable,11381695653566560672,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.6518542089727362e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m033,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,133,33,not_applicable,15339022565601051514,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.4559105032674324e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m034,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,134,34,not_applicable,9302784923637739480,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.9733192857529502e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m035,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,135,35,not_applicable,18050541657665630161,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.4491108313308132e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m036,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,136,36,not_applicable,2819798529536889843,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.37079778031557e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m037,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,137,37,not_applicable,5150148564458933604,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.9423320729572424e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m038,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,138,38,not_applicable,11948365539830889212,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.862664134044678e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m039,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,139,39,not_applicable,4651248771166160729,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.4033313117399757e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m040,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,140,40,not_applicable,2171694720301636298,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.2096618151602456e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m041,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,141,41,not_applicable,1070876587399949743,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.1074551276024636e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m042,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,142,42,not_applicable,15577687352355780917,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.889541634270131e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m043,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,143,43,not_applicable,15943654066483796964,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.84396209412796e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m044,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,144,44,not_applicable,11841372106453547840,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.5837375855198843e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m045,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,145,45,not_applicable,10924253577407758968,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.0774381387079757e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m046,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,146,46,not_applicable,3145656795691206572,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.7681429653748637e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m047,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,147,47,not_applicable,8653985280294697627,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.0135284550804045e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m048,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,148,48,not_applicable,2759682845293820592,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.6989354367780152e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m049,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,149,49,not_applicable,12169717500866140333,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.3950159633301382e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m050,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,150,50,not_applicable,15214013016691132660,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.0746657725112527e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m051,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,151,51,not_applicable,17403135181522848867,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.7703343235808688e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m052,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,152,52,not_applicable,10191326392600391389,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.7216216230409032e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m053,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,153,53,not_applicable,16176289976568723315,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.5944288112024196e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m054,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,154,54,not_applicable,849861570776709358,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.1815992628783079e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m055,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,155,55,not_applicable,8099505727217889669,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.929600479400051e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m056,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,156,56,not_applicable,5735299551188741127,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.7792169959562898e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m057,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,157,57,not_applicable,14900337921732258957,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.054053149791457e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m058,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,158,58,not_applicable,4784377652465552627,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.4539751624909059e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m059,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,159,59,not_applicable,9796772001014353725,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,3.0206546153266345e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m060,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,160,60,not_applicable,3022822190084398677,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,8.333711498664798e-10,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m061,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,161,61,not_applicable,73735664023554784,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.3473937521268908e-09,1000.0,0.99
